"","len","cluster"
"11399",126,"1"
"11400",123,"1"
"11401",295,"2"
"11402",108,"1"
"11403",140,"1"
"11404",136,"1"
"11405",201,"2"
"11406",122,"1"
"11407",118,"1"
"11408",128,"1"
"11409",132,"1"
"11410",122,"1"
"11411",84,"1"
"11412",118,"1"
"11413",132,"1"
"11414",173,"1"
"11415",228,"2"
"11416",200,"2"
"11417",149,"1"
"11418",118,"1"
"11419",130,"1"
"11420",127,"1"
"11421",122,"1"
"11422",122,"1"
"11423",76,"1"
"11424",118,"1"
"11425",34,"1"
"11426",144,"1"
"11427",89,"1"
"11428",28,"1"
"11429",78,"1"
"11430",51,"1"
"11431",34,"1"
"11432",36,"1"
"11433",179,"1"
"11434",38,"1"
"11435",126,"1"
"11436",61,"1"
"11437",78,"1"
"11438",123,"1"
"11439",60,"1"
"11440",70,"1"
"11441",135,"1"
"11442",69,"1"
"11443",156,"1"
"11444",125,"1"
"11445",33,"1"
"11446",74,"1"
"11447",65,"1"
"11448",36,"1"
"11449",308,"2"
"11450",123,"1"
"11451",72,"1"
"11452",53,"1"
"11453",83,"1"
"11454",174,"1"
"11455",123,"1"
"11456",49,"1"
"11457",134,"1"
"11458",41,"1"
"11459",58,"1"
"11460",40,"1"
"11461",183,"1"
"11462",51,"1"
"11463",50,"1"
"11464",119,"1"
"11465",135,"1"
"11466",44,"1"
"11467",128,"1"
"11468",53,"1"
"11469",124,"1"
"11470",120,"1"
"11471",53,"1"
"11472",78,"1"
"11473",176,"1"
"11474",147,"1"
"11475",135,"1"
"11476",182,"1"
"11477",53,"1"
"11478",63,"1"
"11479",124,"1"
"11480",51,"1"
"11481",132,"1"
"11482",148,"1"
"11483",55,"1"
"11484",50,"1"
"11485",142,"1"
"11486",139,"1"
"11487",130,"1"
"11488",142,"1"
"11489",69,"1"
"11490",141,"1"
"11491",143,"1"
"11492",39,"1"
"11493",143,"1"
"11494",133,"1"
"11495",141,"1"
"11496",137,"1"
"11497",159,"1"
"11498",137,"1"
"11499",119,"1"
"11500",57,"1"
"11501",172,"1"
"11502",30,"1"
"11503",150,"1"
"11504",158,"1"
"11505",129,"1"
"11506",42,"1"
"11507",139,"1"
"11508",217,"2"
"11509",272,"2"
"11510",124,"1"
"11511",126,"1"
"11512",122,"1"
"11513",123,"1"
"11514",38,"1"
"11515",38,"1"
"11516",128,"1"
"11517",101,"1"
"11518",101,"1"
"11519",127,"1"
"11520",129,"1"
"11521",158,"1"
"11522",53,"1"
"11523",152,"1"
"11524",29,"1"
"11525",120,"1"
"11526",121,"1"
"11527",213,"2"
"11528",82,"1"
"11529",47,"1"
"11530",116,"1"
"11531",128,"1"
"11532",33,"1"
"11533",40,"1"
"11534",173,"1"
"11535",107,"1"
"11536",34,"1"
"11537",209,"2"
"11538",80,"1"
"11539",74,"1"
"11540",43,"1"
"11541",158,"1"
"11542",130,"1"
"11543",141,"1"
"11544",122,"1"
"11545",164,"1"
"11546",58,"1"
"11547",103,"1"
"11548",117,"1"
"11549",45,"1"
"11550",132,"1"
"11551",44,"1"
"11552",127,"1"
"11553",41,"1"
"11554",34,"1"
"11555",54,"1"
"11556",134,"1"
"11557",187,"1"
"11558",165,"1"
"11559",192,"2"
"11560",150,"1"
"11561",75,"1"
"11562",119,"1"
"11563",129,"1"
"11564",123,"1"
"11565",57,"1"
"11566",42,"1"
"11567",180,"1"
"11568",38,"1"
"11569",131,"1"
"11570",87,"1"
"11571",203,"2"
"11572",174,"1"
"11573",32,"1"
"11574",121,"1"
"11575",130,"1"
"11576",120,"1"
"11577",77,"1"
"11578",53,"1"
"11579",125,"1"
"11580",121,"1"
"11581",63,"1"
"11582",40,"1"
"11583",42,"1"
"11584",118,"1"
"11585",201,"2"
"11586",124,"1"
"11587",121,"1"
"11588",40,"1"
"11589",132,"1"
"11590",125,"1"
"11591",121,"1"
"11592",35,"1"
"11593",119,"1"
"11594",139,"1"
"11595",201,"2"
"11596",147,"1"
"11597",118,"1"
"11598",117,"1"
"11599",143,"1"
"11600",147,"1"
"11601",136,"1"
"11602",181,"1"
"11603",39,"1"
"11604",51,"1"
"11605",122,"1"
"11606",136,"1"
"11607",137,"1"
"11608",127,"1"
"11609",29,"1"
"11610",123,"1"
"11611",95,"1"
"11612",130,"1"
"11613",129,"1"
"11614",119,"1"
"11615",53,"1"
"11616",134,"1"
"11617",122,"1"
"11618",128,"1"
"11619",215,"2"
"11620",130,"1"
"11621",119,"1"
"11622",63,"1"
"11623",56,"1"
"11624",132,"1"
"11625",89,"1"
"11626",66,"1"
"11627",122,"1"
"11628",57,"1"
"11629",127,"1"
"11630",81,"1"
"11631",120,"1"
"11632",53,"1"
"11633",67,"1"
"11634",135,"1"
"11635",81,"1"
"11636",74,"1"
"11637",68,"1"
"11638",129,"1"
"11639",66,"1"
"11640",70,"1"
"11641",53,"1"
"11642",160,"1"
"11643",80,"1"
"11644",50,"1"
"11645",121,"1"
"11646",79,"1"
"11647",36,"1"
"11648",153,"1"
"11649",55,"1"
"11650",148,"1"
"11651",122,"1"
"11652",124,"1"
"11653",43,"1"
"11654",57,"1"
"11655",43,"1"
"11656",47,"1"
"11657",41,"1"
"11658",121,"1"
"11659",43,"1"
"11660",126,"1"
"11661",120,"1"
"11662",123,"1"
"11663",119,"1"
"11664",48,"1"
"11665",129,"1"
"11666",129,"1"
"11667",128,"1"
"11668",29,"1"
"11669",69,"1"
"11670",151,"1"
"11671",149,"1"
"11672",119,"1"
"11673",39,"1"
"11674",126,"1"
"11675",126,"1"
"11676",46,"1"
"11677",60,"1"
"11678",121,"1"
"11679",32,"1"
"11680",50,"1"
"11681",74,"1"
"11682",42,"1"
"11683",125,"1"
"11684",120,"1"
"11685",121,"1"
"11686",132,"1"
"11687",57,"1"
"11688",153,"1"
"11689",127,"1"
"11690",45,"1"
"11691",50,"1"
"11692",55,"1"
"11693",122,"1"
"11694",39,"1"
"11695",134,"1"
"11696",171,"1"
"11697",52,"1"
"11698",76,"1"
"11699",62,"1"
"11700",125,"1"
"11701",134,"1"
"11702",196,"2"
"11703",126,"1"
"11704",198,"2"
"11705",69,"1"
"11706",172,"1"
"11707",121,"1"
"11708",36,"1"
"11709",139,"1"
"11710",59,"1"
"11711",37,"1"
"11712",187,"1"
"11713",53,"1"
"11714",64,"1"
"11715",125,"1"
"11716",155,"1"
"11717",123,"1"
"11718",123,"1"
"11719",64,"1"
"11720",146,"1"
"11721",130,"1"
"11722",131,"1"
"11723",123,"1"
"11724",121,"1"
"11725",121,"1"
"11726",147,"1"
"11727",117,"1"
"11728",151,"1"
"11729",204,"2"
"11730",129,"1"
"11731",137,"1"
"11732",135,"1"
"11733",122,"1"
"11734",121,"1"
"11735",139,"1"
"11736",137,"1"
"11737",121,"1"
"11738",130,"1"
"11739",121,"1"
"11740",33,"1"
"11741",67,"1"
"11742",41,"1"
"11743",90,"1"
"11744",129,"1"
"11745",162,"1"
"11746",34,"1"
"11747",134,"1"
"11748",67,"1"
"11749",167,"1"
"11750",126,"1"
"11751",123,"1"
"11752",182,"1"
"11753",35,"1"
"11754",41,"1"
"11755",125,"1"
"11756",171,"1"
"11757",189,"2"
"11758",89,"1"
"11759",204,"2"
"11760",126,"1"
"11761",181,"1"
"11762",114,"1"
"11763",124,"1"
"11764",124,"1"
"11765",137,"1"
"11766",164,"1"
"11767",124,"1"
"11768",70,"1"
"11769",136,"1"
"11770",124,"1"
"11771",132,"1"
"11772",191,"2"
"11773",191,"2"
"11774",179,"1"
"11775",66,"1"
"11776",122,"1"
"11777",153,"1"
"11778",59,"1"
"11779",143,"1"
"11780",121,"1"
"11781",132,"1"
"11782",161,"1"
"11783",119,"1"
"11784",49,"1"
"11785",124,"1"
"11786",48,"1"
"11787",124,"1"
"11788",102,"1"
"11789",133,"1"
"11790",133,"1"
"11791",124,"1"
"11792",136,"1"
"11793",134,"1"
"11794",133,"1"
"11795",60,"1"
"11796",115,"1"
"11797",35,"1"
"11798",126,"1"
"11799",128,"1"
"11800",209,"2"
"11801",137,"1"
"11802",163,"1"
"11803",130,"1"
"11804",160,"1"
"11805",62,"1"
"11806",129,"1"
"11807",85,"1"
"11808",124,"1"
"11809",134,"1"
"11810",148,"1"
"11811",127,"1"
"11812",34,"1"
"11813",130,"1"
"11814",119,"1"
"11815",130,"1"
"11816",114,"1"
"11817",127,"1"
"11818",125,"1"
"11819",99,"1"
"11820",129,"1"
"11821",200,"2"
"11822",96,"1"
"11823",99,"1"
"11824",114,"1"
"11825",129,"1"
"11826",141,"1"
"11827",124,"1"
"11828",120,"1"
"11829",47,"1"
"11830",59,"1"
"11831",40,"1"
"11832",50,"1"
"11833",99,"1"
"11834",122,"1"
"11835",125,"1"
"11836",116,"1"
"11837",173,"1"
"11838",154,"1"
"11839",118,"1"
"11840",133,"1"
"11841",125,"1"
"11842",99,"1"
"11843",124,"1"
"11844",136,"1"
"11845",132,"1"
"11846",99,"1"
"11847",55,"1"
"11848",69,"1"
"11849",44,"1"
"11850",87,"1"
"11851",133,"1"
"11852",43,"1"
"11853",99,"1"
"11854",124,"1"
"11855",224,"2"
"11856",120,"1"
"11857",61,"1"
"11858",63,"1"
"11859",95,"1"
"11860",194,"2"
"11861",122,"1"
"11862",39,"1"
"11863",155,"1"
"11864",128,"1"
"11865",123,"1"
"11866",49,"1"
"11867",86,"1"
"11868",125,"1"
"11869",124,"1"
"11870",319,"2"
"11871",50,"1"
"11872",99,"1"
"11873",204,"2"
"11874",199,"2"
"11875",99,"1"
"11876",134,"1"
"11877",137,"1"
"11878",103,"1"
"11879",45,"1"
"11880",162,"1"
"11881",118,"1"
"11882",26,"1"
"11883",164,"1"
"11884",134,"1"
"11885",124,"1"
"11886",141,"1"
"11887",123,"1"
"11888",128,"1"
"11889",120,"1"
"11890",141,"1"
"11891",229,"2"
"11892",125,"1"
"11893",150,"1"
"11894",51,"1"
"11895",31,"1"
"11896",59,"1"
"11897",61,"1"
"11898",43,"1"
"11899",157,"1"
"11900",43,"1"
"11901",114,"1"
"11902",180,"1"
"11903",124,"1"
"11904",58,"1"
"11905",53,"1"
"11906",127,"1"
"11907",70,"1"
"11908",185,"1"
"11909",149,"1"
"11910",66,"1"
"11911",124,"1"
"11912",96,"1"
"11913",108,"1"
"11914",121,"1"
"11915",122,"1"
"11916",126,"1"
"11917",140,"1"
"11918",125,"1"
"11919",143,"1"
"11920",126,"1"
"11921",53,"1"
"11922",148,"1"
"11923",122,"1"
"11924",159,"1"
"11925",123,"1"
"11926",165,"1"
"11927",152,"1"
"11928",211,"2"
"11929",191,"2"
"11930",125,"1"
"11931",147,"1"
"11932",129,"1"
"11933",130,"1"
"11934",102,"1"
"11935",120,"1"
"11936",127,"1"
"11937",243,"2"
"11938",125,"1"
"11939",122,"1"
"11940",204,"2"
"11941",41,"1"
"11942",170,"1"
"11943",140,"1"
"11944",155,"1"
"11945",133,"1"
"11946",88,"1"
"11947",93,"1"
"11948",175,"1"
"11949",167,"1"
"11950",128,"1"
"11951",149,"1"
"11952",133,"1"
"11953",125,"1"
"11954",129,"1"
"11955",170,"1"
"11956",129,"1"
"11957",153,"1"
"11958",119,"1"
"11959",136,"1"
"11960",176,"1"
"11961",119,"1"
"11962",119,"1"
"11963",214,"2"
"11964",59,"1"
"11965",127,"1"
"11966",131,"1"
"11967",126,"1"
"11968",74,"1"
"11969",279,"2"
"11970",140,"1"
"11971",134,"1"
"11972",132,"1"
"11973",132,"1"
"11974",135,"1"
"11975",117,"1"
"11976",66,"1"
"11977",123,"1"
"11978",52,"1"
"11979",50,"1"
"11980",106,"1"
"11981",75,"1"
"11982",79,"1"
"11983",121,"1"
"11984",124,"1"
"11985",134,"1"
"11986",36,"1"
"11987",167,"1"
"11988",49,"1"
"11989",110,"1"
"11990",243,"2"
"11991",60,"1"
"11992",38,"1"
"11993",112,"1"
"11994",142,"1"
"11995",123,"1"
"11996",127,"1"
"11997",124,"1"
"11998",158,"1"
"11999",44,"1"
"12000",58,"1"
"12001",150,"1"
"12002",150,"1"
"12003",48,"1"
"12004",132,"1"
"12005",140,"1"
"12006",73,"1"
"12007",185,"1"
"12008",125,"1"
"12009",248,"2"
"12010",117,"1"
"12011",57,"1"
"12012",164,"1"
"12013",130,"1"
"12014",85,"1"
"12015",42,"1"
"12016",127,"1"
"12017",167,"1"
"12018",121,"1"
"12019",165,"1"
"12020",127,"1"
"12021",34,"1"
"12022",122,"1"
"12023",129,"1"
"12024",68,"1"
"12025",117,"1"
"12026",37,"1"
"12027",40,"1"
"12028",240,"2"
"12029",100,"1"
"12030",59,"1"
"12031",182,"1"
"12032",126,"1"
"12033",127,"1"
"12034",137,"1"
"12035",152,"1"
"12036",112,"1"
"12037",130,"1"
"12038",171,"1"
"12039",128,"1"
"12040",96,"1"
"12041",129,"1"
"12042",130,"1"
"12043",129,"1"
"12044",78,"1"
"12045",175,"1"
"12046",35,"1"
"12047",136,"1"
"12048",164,"1"
"12049",114,"1"
"12050",144,"1"
"12051",54,"1"
"12052",138,"1"
"12053",137,"1"
"12054",157,"1"
"12055",227,"2"
"12056",132,"1"
"12057",194,"2"
"12058",49,"1"
"12059",141,"1"
"12060",131,"1"
"12061",69,"1"
"12062",52,"1"
"12063",120,"1"
"12064",151,"1"
"12065",70,"1"
"12066",159,"1"
"12067",129,"1"
"12068",134,"1"
"12069",338,"2"
"12070",153,"1"
"12071",125,"1"
"12072",126,"1"
"12073",126,"1"
"12074",131,"1"
"12075",91,"1"
"12076",136,"1"
"12077",80,"1"
"12078",195,"2"
"12079",132,"1"
"12080",224,"2"
"12081",60,"1"
"12082",108,"1"
"12083",134,"1"
"12084",63,"1"
"12085",61,"1"
"12086",162,"1"
"12087",89,"1"
"12088",122,"1"
"12089",74,"1"
"12090",50,"1"
"12091",127,"1"
"12092",133,"1"
"12093",95,"1"
"12094",134,"1"
"12095",210,"2"
"12096",62,"1"
"12097",49,"1"
"12098",83,"1"
"12099",85,"1"
"12100",102,"1"
"12101",127,"1"
"12102",138,"1"
"12103",114,"1"
"12104",140,"1"
"12105",40,"1"
"12106",133,"1"
"12107",122,"1"
"12108",63,"1"
"12109",33,"1"
"12110",92,"1"
"12111",153,"1"
"12112",138,"1"
"12113",63,"1"
"12114",180,"1"
"12115",111,"1"
"12116",142,"1"
"12117",38,"1"
"12118",63,"1"
"12119",32,"1"
"12120",146,"1"
"12121",130,"1"
"12122",140,"1"
"12123",128,"1"
"12124",123,"1"
"12125",131,"1"
"12126",47,"1"
"12127",90,"1"
"12128",33,"1"
"12129",151,"1"
"12130",144,"1"
"12131",131,"1"
"12132",40,"1"
"12133",124,"1"
"12134",120,"1"
"12135",35,"1"
"12136",125,"1"
"12137",33,"1"
"12138",60,"1"
"12139",166,"1"
"12140",159,"1"
"12141",70,"1"
"12142",138,"1"
"12143",141,"1"
"12144",35,"1"
"12145",50,"1"
"12146",125,"1"
"12147",132,"1"
"12148",123,"1"
"12149",151,"1"
"12150",130,"1"
"12151",128,"1"
"12152",220,"2"
"12153",120,"1"
"12154",118,"1"
"12155",125,"1"
"12156",458,"2"
"12157",98,"1"
"12158",127,"1"
"12159",78,"1"
"12160",130,"1"
"12161",79,"1"
"12162",143,"1"
"12163",131,"1"
"12164",135,"1"
"12165",121,"1"
"12166",147,"1"
"12167",188,"2"
"12168",138,"1"
"12169",136,"1"
"12170",127,"1"
"12171",91,"1"
"12172",48,"1"
"12173",215,"2"
"12174",149,"1"
"12175",198,"2"
"12176",124,"1"
"12177",171,"1"
"12178",172,"1"
"12179",52,"1"
"12180",52,"1"
"12181",141,"1"
"12182",89,"1"
"12183",66,"1"
"12184",183,"1"
"12185",126,"1"
"12186",216,"2"
"12187",216,"2"
"12188",128,"1"
"12189",347,"2"
"12190",128,"1"
"12191",149,"1"
"12192",239,"2"
"12193",367,"2"
"12194",131,"1"
"12195",122,"1"
"12196",318,"2"
"12197",156,"1"
"12198",146,"1"
"12199",121,"1"
"12200",245,"2"
"12201",128,"1"
"12202",127,"1"
"12203",127,"1"
"12204",203,"2"
"12205",168,"1"
"12206",131,"1"
"12207",315,"2"
"12208",148,"1"
"12209",126,"1"
"12210",69,"1"
"12211",65,"1"
"12212",84,"1"
"12213",102,"1"
"12214",126,"1"
"12215",34,"1"
"12216",124,"1"
"12217",163,"1"
"12218",139,"1"
"12219",129,"1"
"12220",165,"1"
"12221",204,"2"
"12222",147,"1"
"12223",202,"2"
"12224",146,"1"
"12225",133,"1"
"12226",124,"1"
"12227",71,"1"
"12228",74,"1"
"12229",66,"1"
"12230",92,"1"
"12231",158,"1"
"12232",54,"1"
"12233",120,"1"
"12234",123,"1"
"12235",99,"1"
"12236",33,"1"
"12237",142,"1"
"12238",63,"1"
"12239",130,"1"
"12240",127,"1"
"12241",44,"1"
"12242",263,"2"
"12243",53,"1"
"12244",138,"1"
"12245",130,"1"
"12246",72,"1"
"12247",49,"1"
"12248",45,"1"
"12249",131,"1"
"12250",46,"1"
"12251",103,"1"
"12252",221,"2"
"12253",40,"1"
"12254",145,"1"
"12255",125,"1"
"12256",203,"2"
"12257",138,"1"
"12258",200,"2"
"12259",214,"2"
"12260",224,"2"
"12261",123,"1"
"12262",123,"1"
"12263",45,"1"
"12264",123,"1"
"12265",397,"2"
"12266",132,"1"
"12267",49,"1"
"12268",129,"1"
"12269",147,"1"
"12270",145,"1"
"12271",132,"1"
"12272",137,"1"
"12273",126,"1"
"12274",367,"2"
"12275",241,"2"
"12276",182,"1"
"12277",72,"1"
"12278",146,"1"
"12279",122,"1"
"12280",210,"2"
"12281",167,"1"
"12282",144,"1"
"12283",65,"1"
"12284",54,"1"
"12285",198,"2"
"12286",299,"2"
"12287",99,"1"
"12288",140,"1"
"12289",143,"1"
"12290",90,"1"
"12291",218,"2"
"12292",141,"1"
"12293",261,"2"
"12294",47,"1"
"12295",63,"1"
"12296",193,"2"
"12297",175,"1"
"12298",60,"1"
"12299",223,"2"
"12300",185,"1"
"12301",137,"1"
"12302",131,"1"
"12303",146,"1"
"12304",65,"1"
"12305",488,"2"
"12306",390,"2"
"12307",176,"1"
"12308",52,"1"
"12309",149,"1"
"12310",758,"2"
"12311",230,"2"
"12312",233,"2"
"12313",291,"2"
"12314",398,"2"
"12315",136,"1"
"12316",80,"1"
"12317",128,"1"
"12318",251,"2"
"12319",45,"1"
"12320",63,"1"
"12321",150,"1"
"12322",161,"1"
"12323",146,"1"
"12324",182,"1"
"12325",259,"2"
"12326",129,"1"
"12327",117,"1"
"12328",74,"1"
"12329",74,"1"
"12330",165,"1"
"12331",121,"1"
"12332",135,"1"
"12333",120,"1"
"12334",158,"1"
"12335",130,"1"
"12336",47,"1"
"12337",733,"2"
"12338",144,"1"
"12339",193,"2"
"12340",121,"1"
"12341",135,"1"
"12342",142,"1"
"12343",180,"1"
"12344",76,"1"
"12345",192,"2"
"12346",135,"1"
"12347",205,"2"
"12348",42,"1"
"12349",132,"1"
"12350",139,"1"
"12351",123,"1"
"12352",393,"2"
"12353",145,"1"
"12354",141,"1"
"12355",121,"1"
"12356",119,"1"
"12357",54,"1"
"12358",51,"1"
"12359",135,"1"
"12360",121,"1"
"12361",65,"1"
"12362",65,"1"
"12363",105,"1"
"12364",124,"1"
"12365",121,"1"
"12366",136,"1"
"12367",168,"1"
"12368",126,"1"
"12369",135,"1"
"12370",126,"1"
"12371",97,"1"
"12372",97,"1"
"12373",126,"1"
"12374",195,"2"
"12375",113,"1"
"12376",118,"1"
"12377",218,"2"
"12378",137,"1"
"12379",158,"1"
"12380",128,"1"
"12381",126,"1"
"12382",125,"1"
"12383",209,"2"
"12384",155,"1"
"12385",50,"1"
"12386",123,"1"
"12387",113,"1"
"12388",187,"1"
"12389",135,"1"
"12390",107,"1"
"12391",125,"1"
"12392",93,"1"
"12393",55,"1"
"12394",206,"2"
"12395",159,"1"
"12396",42,"1"
"12397",120,"1"
"12398",34,"1"
"12399",136,"1"
"12400",185,"1"
"12401",137,"1"
"12402",165,"1"
"12403",126,"1"
"12404",122,"1"
"12405",69,"1"
"12406",73,"1"
"12407",69,"1"
"12408",40,"1"
"12409",117,"1"
"12410",127,"1"
"12411",128,"1"
"12412",152,"1"
"12413",119,"1"
"12414",129,"1"
"12415",138,"1"
"12416",163,"1"
"12417",67,"1"
"12418",162,"1"
"12419",136,"1"
"12420",122,"1"
"12421",129,"1"
"12422",121,"1"
"12423",87,"1"
"12424",57,"1"
"12425",149,"1"
"12426",126,"1"
"12427",76,"1"
"12428",39,"1"
"12429",146,"1"
"12430",122,"1"
"12431",121,"1"
"12432",36,"1"
"12433",145,"1"
"12434",126,"1"
"12435",93,"1"
"12436",74,"1"
"12437",123,"1"
"12438",34,"1"
"12439",122,"1"
"12440",133,"1"
"12441",189,"2"
"12442",125,"1"
"12443",121,"1"
"12444",117,"1"
"12445",136,"1"
"12446",129,"1"
"12447",158,"1"
"12448",133,"1"
"12449",123,"1"
"12450",126,"1"
"12451",68,"1"
"12452",149,"1"
"12453",75,"1"
"12454",129,"1"
"12455",108,"1"
"12456",121,"1"
"12457",121,"1"
"12458",171,"1"
"12459",59,"1"
"12460",118,"1"
"12461",130,"1"
"12462",50,"1"
"12463",135,"1"
"12464",122,"1"
"12465",164,"1"
"12466",123,"1"
"12467",182,"1"
"12468",125,"1"
"12469",43,"1"
"12470",122,"1"
"12471",131,"1"
"12472",125,"1"
"12473",160,"1"
"12474",161,"1"
"12475",124,"1"
"12476",121,"1"
"12477",121,"1"
"12478",195,"2"
"12479",69,"1"
"12480",127,"1"
"12481",129,"1"
"12482",126,"1"
"12483",59,"1"
"12484",65,"1"
"12485",35,"1"
"12486",134,"1"
"12487",120,"1"
"12488",35,"1"
"12489",35,"1"
"12490",130,"1"
"12491",119,"1"
"12492",71,"1"
"12493",123,"1"
"12494",73,"1"
"12495",49,"1"
"12496",68,"1"
"12497",74,"1"
"12498",88,"1"
"12499",149,"1"
"12500",124,"1"
"12501",61,"1"
"12502",121,"1"
"12503",116,"1"
"12504",136,"1"
"12505",218,"2"
"12506",138,"1"
"12507",124,"1"
"12508",146,"1"
"12509",160,"1"
"12510",44,"1"
"12511",130,"1"
"12512",123,"1"
"12513",54,"1"
"12514",125,"1"
"12515",124,"1"
"12516",299,"2"
"12517",123,"1"
"12518",206,"2"
"12519",619,"2"
"12520",597,"2"
"12521",134,"1"
"12522",149,"1"
"12523",176,"1"
"12524",139,"1"
"12525",119,"1"
"12526",124,"1"
"12527",69,"1"
"12528",84,"1"
"12529",51,"1"
"12530",280,"2"
"12531",123,"1"
"12532",410,"2"
"12533",725,"2"
"12534",62,"1"
"12535",160,"1"
"12536",151,"1"
"12537",224,"2"
"12538",407,"2"
"12539",129,"1"
"12540",69,"1"
"12541",132,"1"
"12542",150,"1"
"12543",789,"2"
"12544",638,"2"
"12545",165,"1"
"12546",145,"1"
"12547",198,"2"
"12548",97,"1"
"12549",801,"2"
"12550",267,"2"
"12551",383,"2"
"12552",132,"1"
"12553",798,"2"
"12554",129,"1"
"12555",158,"1"
"12556",178,"1"
"12557",131,"1"
"12558",136,"1"
"12559",355,"2"
"12560",169,"1"
"12561",75,"1"
"12562",203,"2"
"12563",154,"1"
"12564",253,"2"
"12565",132,"1"
"12566",127,"1"
"12567",143,"1"
"12568",132,"1"
"12569",734,"2"
"12570",143,"1"
"12571",340,"2"
"12572",149,"1"
"12573",795,"2"
"12574",121,"1"
"12575",340,"2"
"12576",550,"2"
"12577",134,"1"
"12578",144,"1"
"12579",121,"1"
"12580",138,"1"
"12581",158,"1"
"12582",114,"1"
"12583",120,"1"
"12584",94,"1"
"12585",49,"1"
"12586",236,"2"
"12587",121,"1"
"12588",171,"1"
"12589",253,"2"
"12590",220,"2"
"12591",30,"1"
"12592",109,"1"
"12593",86,"1"
"12594",59,"1"
"12595",121,"1"
"12596",123,"1"
"12597",43,"1"
"12598",87,"1"
"12599",223,"2"
"12600",132,"1"
"12601",129,"1"
"12602",136,"1"
"12603",132,"1"
"12604",129,"1"
"12605",127,"1"
"12606",147,"1"
"12607",41,"1"
"12608",127,"1"
"12609",382,"2"
"12610",152,"1"
"12611",62,"1"
"12612",138,"1"
"12613",157,"1"
"12614",141,"1"
"12615",160,"1"
"12616",261,"2"
"12617",245,"2"
"12618",137,"1"
"12619",65,"1"
"12620",166,"1"
"12621",87,"1"
"12622",135,"1"
"12623",757,"2"
"12624",86,"1"
"12625",150,"1"
"12626",188,"2"
"12627",195,"2"
"12628",245,"2"
"12629",60,"1"
"12630",153,"1"
"12631",110,"1"
"12632",140,"1"
"12633",145,"1"
"12634",203,"2"
"12635",45,"1"
"12636",27,"1"
"12637",123,"1"
"12638",122,"1"
"12639",123,"1"
"12640",165,"1"
"12641",149,"1"
"12642",38,"1"
"12643",82,"1"
"12644",341,"2"
"12645",124,"1"
"12646",148,"1"
"12647",128,"1"
"12648",177,"1"
"12649",132,"1"
"12650",123,"1"
"12651",129,"1"
"12652",127,"1"
"12653",147,"1"
"12654",139,"1"
"12655",127,"1"
"12656",135,"1"
"12657",132,"1"
"12658",115,"1"
"12659",129,"1"
"12660",204,"2"
"12661",201,"2"
"12662",32,"1"
"12663",92,"1"
"12664",33,"1"
"12665",87,"1"
"12666",90,"1"
"12667",123,"1"
"12668",119,"1"
"12669",136,"1"
"12670",104,"1"
"12671",87,"1"
"12672",121,"1"
"12673",62,"1"
"12674",135,"1"
"12675",148,"1"
"12676",42,"1"
"12677",127,"1"
"12678",127,"1"
"12679",142,"1"
"12680",124,"1"
"12681",161,"1"
"12682",158,"1"
"12683",136,"1"
"12684",88,"1"
"12685",61,"1"
"12686",327,"2"
"12687",93,"1"
"12688",137,"1"
"12689",212,"2"
"12690",123,"1"
"12691",129,"1"
"12692",181,"1"
"12693",52,"1"
"12694",123,"1"
"12695",144,"1"
"12696",161,"1"
"12697",155,"1"
"12698",149,"1"
"12699",84,"1"
"12700",127,"1"
"12701",37,"1"
"12702",82,"1"
"12703",185,"1"
"12704",121,"1"
"12705",67,"1"
"12706",53,"1"
"12707",68,"1"
"12708",61,"1"
"12709",128,"1"
"12710",51,"1"
"12711",57,"1"
"12712",188,"2"
"12713",68,"1"
"12714",347,"2"
"12715",120,"1"
"12716",209,"2"
"12717",78,"1"
"12718",83,"1"
"12719",81,"1"
"12720",145,"1"
"12721",82,"1"
"12722",168,"1"
"12723",194,"2"
"12724",129,"1"
"12725",144,"1"
"12726",126,"1"
"12727",95,"1"
"12728",175,"1"
"12729",126,"1"
"12730",133,"1"
"12731",131,"1"
"12732",139,"1"
"12733",197,"2"
"12734",113,"1"
"12735",382,"2"
"12736",508,"2"
"12737",113,"1"
"12738",290,"2"
"12739",49,"1"
"12740",49,"1"
"12741",129,"1"
"12742",38,"1"
"12743",140,"1"
"12744",134,"1"
"12745",127,"1"
"12746",46,"1"
"12747",141,"1"
"12748",42,"1"
"12749",123,"1"
"12750",123,"1"
"12751",161,"1"
"12752",37,"1"
"12753",131,"1"
"12754",120,"1"
"12755",158,"1"
"12756",49,"1"
"12757",141,"1"
"12758",122,"1"
"12759",148,"1"
"12760",130,"1"
"12761",127,"1"
"12762",127,"1"
"12763",135,"1"
"12764",198,"2"
"12765",48,"1"
"12766",118,"1"
"12767",120,"1"
"12768",138,"1"
"12769",132,"1"
"12770",111,"1"
"12771",136,"1"
"12772",128,"1"
"12773",148,"1"
"12774",51,"1"
"12775",155,"1"
"12776",47,"1"
"12777",79,"1"
"12778",146,"1"
"12779",144,"1"
"12780",138,"1"
"12781",318,"2"
"12782",60,"1"
"12783",159,"1"
"12784",127,"1"
"12785",39,"1"
"12786",34,"1"
"12787",131,"1"
"12788",120,"1"
"12789",118,"1"
"12790",143,"1"
"12791",122,"1"
"12792",126,"1"
"12793",123,"1"
"12794",420,"2"
"12795",156,"1"
"12796",122,"1"
"12797",155,"1"
